ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	10	0	0	19	CLINTON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			1073			
11/3/2020	10	0	0	19	CLINTON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		377			
11/3/2020	10	0	0	19	CLINTON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			704			
11/3/2020	10	0	0	19	CLINTON	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			608			
11/3/2020	10	0	0	19	CLINTON	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			350			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			2184			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		2063			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			4445			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			4218			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		142			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			197			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		73			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			142			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			86			
11/3/2020	10	0	0	20	CRAWFORD	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			58			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			6511			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		6409			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			11299			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			10759			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		351			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			415			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		252			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			369			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			229			
11/3/2020	10	0	0	21	DELTA	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			184			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			4031			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		4008			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			8435			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			8067			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		240			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			299			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		165			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			251			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			176			
11/3/2020	10	0	0	22	DICKINSON	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			101			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			26567			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		25590			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			28475			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			26672			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		1309			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			1615			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		625			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			1269			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			876			
11/3/2020	10	0	0	23	EATON	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			484			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			7892			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		7781			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			11265			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			10764			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		485			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			545			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		174			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			291			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			366			
11/3/2020	10	0	0	24	EMMET	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			159			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			110445			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		106562			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			85251			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			80101			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		3461			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			4293			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		2095			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			3594			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			2514			
11/3/2020	10	0	0	25	GENESEE	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			1352			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			3983			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		3728			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			8401			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			7936			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		207			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			256			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		153			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			282			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			107			
11/3/2020	10	0	0	26	GLADWIN	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			88			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			3119			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		3072			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			3925			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			3682			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		124			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			142			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		105			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			129			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			106			
11/3/2020	10	0	0	27	GOGEBIC	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			60			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			22860			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		22809			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			28080			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			26677			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		1378			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			1579			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		465			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			765			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			1183			
11/3/2020	10	0	0	28	GD. TRAVERSE	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			460			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			5686			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		5357			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			10924			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			10319			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		310			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			363			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		223			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			392			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			199			
11/3/2020	10	0	0	29	GRATIOT	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			162			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			4962			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		4634			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			15116			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			14499			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		433			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			476			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		246			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			405			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			220			
11/3/2020	10	0	0	30	HILLSDALE	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			142			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			6251			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		6340			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			8717			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			8345			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		438			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			535			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		195			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			264			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			337			
11/3/2020	10	0	0	31	HOUGHTON	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			226			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			4679			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		4334			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			11150			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			10803			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		252			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			282			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		225			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			341			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			143			
11/3/2020	10	0	0	32	HURON	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			142			
11/3/2020	10	0	0	33	INGHAM	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			81904			
11/3/2020	10	0	0	33	INGHAM	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		80843			
11/3/2020	10	0	0	33	INGHAM	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			44818			
11/3/2020	10	0	0	33	INGHAM	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			41377			
