"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"24-03","","126","3971","2861","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","52","1544"
"24-03","","126","3971","2861","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","45","812"
"24-03","","126","3971","2861","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","42","1434"
"24-03","","126","3971","2861","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","53","925"
"24-03","","126","3971","2861","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","47","1487"
"24-03","","126","3971","2861","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","48","832"
"24-04","","127","2810","2060","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","3"
"24-04","","127","2810","2060","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","30","1411"
"24-04","","127","2810","2060","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","15"
"24-04","","127","2810","2060","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","0","11"
"24-04","","127","2810","2060","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","67","501"
"24-04","","127","2810","2060","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","4"
"24-04","","127","2810","2060","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","30","1380"
"24-04","","127","2810","2060","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","63","372"
"24-04","","127","2810","2060","1","29","State Representative, Dist 24","","71","(D) BELATTI, Della Au","","C","0","33","1333"
"24-04","","127","2810","2060","1","29","State Representative, Dist 24","","72","(A) SEXTON, Andy, Jr. (Umi)","","C","0","51","414"
"24-04","","127","2810","2060","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","36","713"
"24-04","","127","2810","2060","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","33","607"
"24-04","","127","2810","2060","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","43","700"
"24-04","","127","2810","2060","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","24","581"
"24-04","","127","2810","2060","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","40","650"
"24-04","","127","2810","2060","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","32","765"
"24-04","","127","2810","2060","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","29","797"
"24-04","","127","2810","2060","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","59","1090"
"24-04","","127","2810","2060","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","43","1066"
"24-04","","127","2810","2060","1","63","Prosecuting Attorney, City and County of Honolulu","","154","KAU, Megan","","C","0","39","750"
"24-04","","127","2810","2060","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","219","YES","","C","0","68","1497"
"24-04","","127","2810","2060","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","220","NO","","C","0","17","291"
"24-04","","127","2810","2060","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","39","1113"
"24-04","","127","2810","2060","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","43","600"
"24-04","","127","2810","2060","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","39","952"
"24-04","","127","2810","2060","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","46","756"
"24-04","","127","2810","2060","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","41","1013"
"24-04","","127","2810","2060","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","40","668"
"25-01","","128","444","347","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","0"
"25-01","","128","444","347","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","6","245"
"25-01","","128","444","347","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","2"
"25-01","","128","444","347","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","0","2"
"25-01","","128","444","347","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","9","80"
"25-01","","128","444","347","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","1"
"25-01","","128","444","347","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","7","228"
"25-01","","128","444","347","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","6","63"
"25-01","","128","444","347","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","5","127"
"25-01","","128","444","347","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","3","88"
"25-01","","128","444","347","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","6","120"
"25-01","","128","444","347","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","2","94"
"25-01","","128","444","347","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","3","129"
"25-01","","128","444","347","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","7","97"
"25-01","","128","444","347","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","3","158"
"25-01","","128","444","347","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","7","160"
"25-01","","128","444","347","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","6","172"
"25-01","","128","444","347","1","63","Prosecuting Attorney, City and County of Honolulu","","154","KAU, Megan","","C","0","5","133"
"25-01","","128","444","347","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","219","YES","","C","0","8","242"
"25-01","","128","444","347","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","220","NO","","C","0","4","55"
"25-01","","128","444","347","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","8","169"
"25-01","","128","444","347","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","4","109"
"25-01","","128","444","347","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","6","166"
"25-01","","128","444","347","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","5","120"
"25-01","","128","444","347","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","7","194"
"25-01","","128","444","347","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","5","86"
"25-02","","129","5817","4193","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","6"
"25-02","","129","5817","4193","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","68","2932"
"25-02","","129","5817","4193","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","1","30"
"25-02","","129","5817","4193","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","4","37"
"25-02","","129","5817","4193","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","113","972"
"25-02","","129","5817","4193","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","1","8"
"25-02","","129","5817","4193","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","68","2741"
"25-02","","129","5817","4193","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","105","754"
"25-02","","129","5817","4193","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","89","1484"
"25-02","","129","5817","4193","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","42","999"
"25-02","","129","5817","4193","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","72","1332"
"25-02","","129","5817","4193","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","49","1048"
"25-02","","129","5817","4193","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","76","1346"
"25-02","","129","5817","4193","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","64","1321"
"25-02","","129","5817","4193","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","57","1829"
"25-02","","129","5817","4193","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","120","2046"
"25-02","","129","5817","4193","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","73","2168"
"25-02","","129","5817","4193","1","63","Prosecuting Attorney, City and County of Honolulu","","154","KAU, Megan","","C","0","97","1524"
"25-02","","129","5817","4193","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","219","YES","","C","0","139","3185"
"25-02","","129","5817","4193","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","220","NO","","C","0","35","516"
"25-02","","129","5817","4193","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","110","2367"
"25-02","","129","5817","4193","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","61","1156"
"25-02","","129","5817","4193","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","80","2091"
"25-02","","129","5817","4193","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","87","1453"
"25-02","","129","5817","4193","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","97","2230"
"25-02","","129","5817","4193","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","72","1247"
"25-03","","130","459","339","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","0"
"25-03","","130","459","339","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","3","203"
"25-03","","130","459","339","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","6"
"25-03","","130","459","339","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","0","2"
"25-03","","130","459","339","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","14","107"
"25-03","","130","459","339","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","1"
"25-03","","130","459","339","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","4","213"
"25-03","","130","459","339","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","13","71"
"25-03","","130","459","339","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","7","112"
"25-03","","130","459","339","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","6","166"
"25-03","","130","459","339","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","11","159"
"25-03","","130","459","339","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","2","126"
"25-03","","130","459","339","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","6","95"
"25-03","","130","459","339","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","10","197"
"25-03","","130","459","339","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","4","101"
"25-03","","130","459","339","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","13","215"
"25-03","","130","459","339","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","5","157"
"25-03","","130","459","339","1","63","Prosecuting Attorney, City and County of Honolulu","","154","KAU, Megan","","C","0","12","154"
"25-03","","130","459","339","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","219","YES","","C","0","10","247"
"25-03","","130","459","339","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","220","NO","","C","0","6","60"
"25-03","","130","459","339","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","9","180"
"25-03","","130","459","339","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","6","118"
"25-03","","130","459","339","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","7","137"
"25-03","","130","459","339","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","9","164"
"25-03","","130","459","339","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","8","169"
"25-03","","130","459","339","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","6","127"
"25-04","","131","6358","4568","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","1","9"
"25-04","","131","6358","4568","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","58","3117"
"25-04","","131","6358","4568","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","3","30"
"25-04","","131","6358","4568","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","5","45"
"25-04","","131","6358","4568","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","101","1155"
"25-04","","131","6358","4568","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","7"
"25-04","","131","6358","4568","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","71","3057"
"25-04","","131","6358","4568","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","90","822"
"25-04","","131","6358","4568","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","73","1652"
"25-04","","131","6358","4568","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","53","1065"
"25-04","","131","6358","4568","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","79","1465"
"25-04","","131","6358","4568","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","42","1185"
"25-04","","131","6358","4568","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","81","1451"
"25-04","","131","6358","4568","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","52","1529"
"25-04","","131","6358","4568","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","48","1962"
"25-04","","131","6358","4568","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","108","2306"
"25-04","","131","6358","4568","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","63","2448"
