elec_date,county,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes,race_county_owner
11/3/2020,"MARSHALL","MARSHALL COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,11,11,2,"AGAINST THE PROPOSAL - NO",,273,647,2613,3533,,
11/3/2020,"MAYES","MAYES COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,27,27,1,"DONALD J. TRUMP | MICHAEL R. PENCE",REP,610,1240,10899,12749,,
11/3/2020,"MAYES","MAYES COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,27,27,2,"JO JORGENSEN | JEREMY SPIKE COHEN",LIB,14,11,172,197,,
11/3/2020,"MAYES","MAYES COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,27,27,3,"JOSEPH R. BIDEN | KAMALA D. HARRIS",DEM,605,510,2466,3581,,
11/3/2020,"MAYES","MAYES COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,27,27,4,"JADE SIMMONS | CLAUDELIAH J. ROZE",IND,0,1,19,20,,
11/3/2020,"MAYES","MAYES COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,27,27,5,"KANYE WEST | MICHELLE TIDBALL",IND,6,1,32,39,,
11/3/2020,"MAYES","MAYES COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,27,27,6,"BROCK PIERCE | KARLA BALLARD",IND,5,3,32,40,,
11/3/2020,"MAYES","MAYES COUNTY",10002,"FOR CORPORATION COMMISSIONER",,27,27,1,"TODD HIETT",REP,727,1331,10969,13027,,
11/3/2020,"MAYES","MAYES COUNTY",10002,"FOR CORPORATION COMMISSIONER",,27,27,2,"TODD HAGOPIAN",LIB,363,289,1974,2626,,
11/3/2020,"MAYES","MAYES COUNTY",10003,"FOR UNITED STATES SENATOR",,27,27,1,"JIM INHOFE",REP,583,1169,10074,11826,,
11/3/2020,"MAYES","MAYES COUNTY",10003,"FOR UNITED STATES SENATOR",,27,27,2,"ROBERT MURPHY",LIB,17,26,310,353,,
11/3/2020,"MAYES","MAYES COUNTY",10003,"FOR UNITED STATES SENATOR",,27,27,3,"ABBY BROYLES",DEM,615,532,2826,3973,,
11/3/2020,"MAYES","MAYES COUNTY",10003,"FOR UNITED STATES SENATOR",,27,27,4,"JOAN FARR",IND,12,27,233,272,,
11/3/2020,"MAYES","MAYES COUNTY",10003,"FOR UNITED STATES SENATOR",,27,27,5,"A. D. NESBIT",IND,12,10,112,134,,
11/3/2020,"MAYES","MAYES COUNTY",10005,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",,27,27,1,"MARKWAYNE MULLIN",REP,639,1238,10664,12541,,
11/3/2020,"MAYES","MAYES COUNTY",10005,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",,27,27,2,"RICHIE CASTALDO",LIB,30,45,486,561,,
11/3/2020,"MAYES","MAYES COUNTY",10005,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",,27,27,3,"DANYELL LANIER",DEM,568,482,2381,3431,,
11/3/2020,"MAYES","MAYES COUNTY",10010,"FOR STATE SENATOR DISTRICT 3",,6,6,1,"BLAKE COWBOY STEPHENS",REP,128,235,2710,3073,,
11/3/2020,"MAYES","MAYES COUNTY",10010,"FOR STATE SENATOR DISTRICT 3",,6,6,2,"DYLLON FITE",DEM,100,56,464,620,,
11/3/2020,"MAYES","MAYES COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,27,27,1,"YES",,662,1029,8235,9926,,
11/3/2020,"MAYES","MAYES COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,27,27,2,"NO",,435,533,3970,4938,,
11/3/2020,"MAYES","MAYES COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,27,27,1,"YES",,727,1025,8050,9802,,
11/3/2020,"MAYES","MAYES COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,27,27,2,"NO",,378,545,4206,5129,,
11/3/2020,"MAYES","MAYES COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,27,27,1,"YES",,665,1027,8020,9712,,
11/3/2020,"MAYES","MAYES COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,27,27,2,"NO",,431,527,4167,5125,,
11/3/2020,"MAYES","MAYES COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,27,27,1,"YES",,685,1023,8042,9750,,
11/3/2020,"MAYES","MAYES COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,27,27,2,"NO",,415,526,4127,5068,,
11/3/2020,"MAYES","MAYES COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,27,27,1,"YES",,673,996,7791,9460,,
11/3/2020,"MAYES","MAYES COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,27,27,2,"NO",,423,527,4273,5223,,
11/3/2020,"MAYES","MAYES COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,27,27,1,"YES",,733,979,7467,9179,,
11/3/2020,"MAYES","MAYES COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,27,27,2,"NO",,360,548,4591,5499,,
11/3/2020,"MAYES","MAYES COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,27,27,1,"YES",,741,969,7460,9170,,
11/3/2020,"MAYES","MAYES COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,27,27,2,"NO",,359,555,4561,5475,,
11/3/2020,"MAYES","MAYES COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,27,27,1,"YES",,662,952,7387,9001,,
11/3/2020,"MAYES","MAYES COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,27,27,2,"NO",,437,572,4658,5667,,
11/3/2020,"MAYES","MAYES COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,27,27,1,"FOR THE PROPOSAL - YES",,548,480,3005,4033,,
11/3/2020,"MAYES","MAYES COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,27,27,2,"AGAINST THE PROPOSAL - NO",,670,1251,10335,12256,,
11/3/2020,"MAYES","MAYES COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,27,27,1,"FOR THE PROPOSAL - YES",,490,638,4738,5866,,
11/3/2020,"MAYES","MAYES COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,27,27,2,"AGAINST THE PROPOSAL - NO",,716,1070,8406,10192,,
11/3/2020,"MURRAY","MURRAY COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,10,10,1,"DONALD J. TRUMP | MICHAEL R. PENCE",REP,238,1426,2948,4612,,
11/3/2020,"MURRAY","MURRAY COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,10,10,2,"JO JORGENSEN | JEREMY SPIKE COHEN",LIB,9,15,51,75,,
11/3/2020,"MURRAY","MURRAY COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,10,10,3,"JOSEPH R. BIDEN | KAMALA D. HARRIS",DEM,200,365,591,1156,,
11/3/2020,"MURRAY","MURRAY COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,10,10,4,"JADE SIMMONS | CLAUDELIAH J. ROZE",IND,2,4,7,13,,
11/3/2020,"MURRAY","MURRAY COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,10,10,5,"KANYE WEST | MICHELLE TIDBALL",IND,1,0,17,18,,
11/3/2020,"MURRAY","MURRAY COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,10,10,6,"BROCK PIERCE | KARLA BALLARD",IND,5,3,12,20,,
11/3/2020,"MURRAY","MURRAY COUNTY",10002,"FOR CORPORATION COMMISSIONER",,10,10,1,"TODD HIETT",REP,276,1475,3013,4764,,
11/3/2020,"MURRAY","MURRAY COUNTY",10002,"FOR CORPORATION COMMISSIONER",,10,10,2,"TODD HAGOPIAN",LIB,113,236,443,792,,
11/3/2020,"MURRAY","MURRAY COUNTY",10003,"FOR UNITED STATES SENATOR",,10,10,1,"JIM INHOFE",REP,242,1362,2796,4400,,
11/3/2020,"MURRAY","MURRAY COUNTY",10003,"FOR UNITED STATES SENATOR",,10,10,2,"ROBERT MURPHY",LIB,6,24,78,108,,
11/3/2020,"MURRAY","MURRAY COUNTY",10003,"FOR UNITED STATES SENATOR",,10,10,3,"ABBY BROYLES",DEM,197,392,663,1252,,
11/3/2020,"MURRAY","MURRAY COUNTY",10003,"FOR UNITED STATES SENATOR",,10,10,4,"JOAN FARR",IND,3,15,57,75,,
11/3/2020,"MURRAY","MURRAY COUNTY",10003,"FOR UNITED STATES SENATOR",,10,10,5,"A. D. NESBIT",IND,4,14,21,39,,
11/3/2020,"MURRAY","MURRAY COUNTY",10007,"FOR UNITED STATES REPRESENTATIVE DISTRICT 04",,10,10,1,"TOM COLE",REP,269,1453,2989,4711,,
11/3/2020,"MURRAY","MURRAY COUNTY",10007,"FOR UNITED STATES REPRESENTATIVE DISTRICT 04",,10,10,2,"BOB WHITE",LIB,13,40,121,174,,
11/3/2020,"MURRAY","MURRAY COUNTY",10007,"FOR UNITED STATES REPRESENTATIVE DISTRICT 04",,10,10,3,"MARY BRANNON",DEM,172,310,504,986,,
11/3/2020,"MURRAY","MURRAY COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,10,10,1,"YES",,270,1129,2224,3623,,
11/3/2020,"MURRAY","MURRAY COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,10,10,2,"NO",,120,497,1071,1688,,
11/3/2020,"MURRAY","MURRAY COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,10,10,1,"YES",,281,1091,2153,3525,,
11/3/2020,"MURRAY","MURRAY COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,10,10,2,"NO",,110,550,1166,1826,,
11/3/2020,"MURRAY","MURRAY COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,10,10,1,"YES",,267,1124,2162,3553,,
11/3/2020,"MURRAY","MURRAY COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,10,10,2,"NO",,124,502,1114,1740,,
11/3/2020,"MURRAY","MURRAY COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,10,10,1,"YES",,271,1111,2185,3567,,
11/3/2020,"MURRAY","MURRAY COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,10,10,2,"NO",,118,516,1097,1731,,
11/3/2020,"MURRAY","MURRAY COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,10,10,1,"YES",,263,1105,2160,3528,,
11/3/2020,"MURRAY","MURRAY COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,10,10,2,"NO",,124,512,1092,1728,,
11/3/2020,"MURRAY","MURRAY COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,10,10,1,"YES",,285,1017,2007,3309,,
11/3/2020,"MURRAY","MURRAY COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,10,10,2,"NO",,101,589,1236,1926,,
11/3/2020,"MURRAY","MURRAY COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,10,10,1,"YES",,290,1024,2005,3319,,
11/3/2020,"MURRAY","MURRAY COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,10,10,2,"NO",,96,576,1234,1906,,
11/3/2020,"MURRAY","MURRAY COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,10,10,1,"YES",,264,1006,1970,3240,,
11/3/2020,"MURRAY","MURRAY COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,10,10,2,"NO",,122,598,1272,1992,,
11/3/2020,"MURRAY","MURRAY COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,10,10,1,"FOR THE PROPOSAL - YES",,230,534,1087,1851,,
11/3/2020,"MURRAY","MURRAY COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,10,10,2,"AGAINST THE PROPOSAL - NO",,205,1247,2442,3894,,
11/3/2020,"MURRAY","MURRAY COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,10,10,1,"FOR THE PROPOSAL - YES",,179,644,1265,2088,,
11/3/2020,"MURRAY","MURRAY COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,10,10,2,"AGAINST THE PROPOSAL - NO",,248,1119,2225,3592,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,33,33,1,"DONALD J. TRUMP | MICHAEL R. PENCE",REP,1245,2382,12899,16526,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,33,33,2,"JO JORGENSEN | JEREMY SPIKE COHEN",LIB,33,37,249,319,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,33,33,3,"JOSEPH R. BIDEN | KAMALA D. HARRIS",DEM,1679,1663,4685,8027,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,33,33,4,"JADE SIMMONS | CLAUDELIAH J. ROZE",IND,6,6,55,67,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,33,33,5,"KANYE WEST | MICHELLE TIDBALL",IND,9,6,70,85,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,33,33,6,"BROCK PIERCE | KARLA BALLARD",IND,7,4,46,57,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10002,"FOR CORPORATION COMMISSIONER",,33,33,1,"TODD HIETT",REP,1578,2659,13275,17512,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10002,"FOR CORPORATION COMMISSIONER",,33,33,2,"TODD HAGOPIAN",LIB,991,1133,3620,5744,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10003,"FOR UNITED STATES SENATOR",,33,33,1,"JIM INHOFE",REP,1194,2282,12053,15529,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10003,"FOR UNITED STATES SENATOR",,33,33,2,"ROBERT MURPHY",LIB,30,52,422,504,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10003,"FOR UNITED STATES SENATOR",,33,33,3,"ABBY BROYLES",DEM,1687,1677,5017,8381,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10003,"FOR UNITED STATES SENATOR",,33,33,4,"JOAN FARR",IND,35,60,301,396,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10003,"FOR UNITED STATES SENATOR",,33,33,5,"A. D. NESBIT",IND,18,27,166,211,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10005,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",,33,33,1,"MARKWAYNE MULLIN",REP,1300,2398,12684,16382,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10005,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",,33,33,2,"RICHIE CASTALDO",LIB,65,107,634,806,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10005,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",,33,33,3,"DANYELL LANIER",DEM,1597,1586,4594,7777,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10013,"FOR STATE SENATOR DISTRICT 9",,24,24,1,"DEWAYNE PEMBERTON",REP,945,1997,8178,11120,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10013,"FOR STATE SENATOR DISTRICT 9",,24,24,2,"JACK REAVIS",DEM,1273,1562,4388,7223,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10185,"FOR COUNTY CLERK",,33,33,1,"POLLY IRVING",REP,1017,1986,10386,13389,MUSKOGEE
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10185,"FOR COUNTY CLERK",,33,33,2,"DIANNA COPE",DEM,1928,2077,7396,11401,MUSKOGEE
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10416,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",,12,12,1,"KEITH HYSLOP",REP,225,420,3139,3784,MUSKOGEE
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",10416,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",,12,12,2,"STEPHEN WRIGHT",DEM,413,491,2281,3185,MUSKOGEE
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,33,33,1,"YES",,1703,2477,11194,15374,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,33,33,2,"NO",,987,1301,5234,7522,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,33,33,1,"YES",,1862,2461,10834,15157,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,33,33,2,"NO",,832,1326,5644,7802,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,33,33,1,"YES",,1701,2463,10933,15097,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,33,33,2,"NO",,981,1312,5458,7751,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,33,33,1,"YES",,1717,2430,10976,15123,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,33,33,2,"NO",,960,1333,5398,7691,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,33,33,1,"YES",,1721,2427,10744,14892,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,33,33,2,"NO",,954,1335,5596,7885,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,33,33,1,"YES",,1885,2460,10524,14869,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,33,33,2,"NO",,794,1297,5827,7918,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,33,33,1,"YES",,1920,2503,10629,15052,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,33,33,2,"NO",,758,1248,5695,7701,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,33,33,1,"YES",,1740,2345,10363,14448,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,33,33,2,"NO",,931,1412,5995,8338,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,33,33,1,"FOR THE PROPOSAL - YES",,1517,1434,4932,7883,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,33,33,2,"AGAINST THE PROPOSAL - NO",,1368,2600,12719,16687,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,33,33,1,"FOR THE PROPOSAL - YES",,1200,1598,6825,9623,,
11/3/2020,"MUSKOGEE","MUSKOGEE COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,33,33,2,"AGAINST THE PROPOSAL - NO",,1670,2385,10612,14667,,
11/3/2020,"NOBLE","NOBLE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,1,"DONALD J. TRUMP | MICHAEL R. PENCE",REP,195,759,2867,3821,,
11/3/2020,"NOBLE","NOBLE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,2,"JO JORGENSEN | JEREMY SPIKE COHEN",LIB,6,7,60,73,,
11/3/2020,"NOBLE","NOBLE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,3,"JOSEPH R. BIDEN | KAMALA D. HARRIS",DEM,170,201,632,1003,,
11/3/2020,"NOBLE","NOBLE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,4,"JADE SIMMONS | CLAUDELIAH J. ROZE",IND,1,3,5,9,,
11/3/2020,"NOBLE","NOBLE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,5,"KANYE WEST | MICHELLE TIDBALL",IND,0,3,13,16,,
11/3/2020,"NOBLE","NOBLE COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,6,"BROCK PIERCE | KARLA BALLARD",IND,0,4,12,16,,
11/3/2020,"NOBLE","NOBLE COUNTY",10002,"FOR CORPORATION COMMISSIONER",,12,12,1,"TODD HIETT",REP,251,800,2989,4040,,
11/3/2020,"NOBLE","NOBLE COUNTY",10002,"FOR CORPORATION COMMISSIONER",,12,12,2,"TODD HAGOPIAN",LIB,83,127,485,695,,
11/3/2020,"NOBLE","NOBLE COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,1,"JIM INHOFE",REP,195,724,2684,3603,,
11/3/2020,"NOBLE","NOBLE COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,2,"ROBERT MURPHY",LIB,9,11,103,123,,
11/3/2020,"NOBLE","NOBLE COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,3,"ABBY BROYLES",DEM,161,216,721,1098,,
11/3/2020,"NOBLE","NOBLE COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,4,"JOAN FARR",IND,7,15,49,71,,
11/3/2020,"NOBLE","NOBLE COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,5,"A. D. NESBIT",IND,1,8,30,39,,
11/3/2020,"NOBLE","NOBLE COUNTY",10006,"FOR UNITED STATES REPRESENTATIVE DISTRICT 03",,12,12,1,"FRANK D. LUCAS",REP,238,792,3017,4047,,
11/3/2020,"NOBLE","NOBLE COUNTY",10006,"FOR UNITED STATES REPRESENTATIVE DISTRICT 03",,12,12,2,"ZOE MIDYETT",DEM,134,181,549,864,,
11/3/2020,"NOBLE","NOBLE COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,12,12,1,"YES",,219,612,2351,3182,,
11/3/2020,"NOBLE","NOBLE COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,12,12,2,"NO",,107,283,968,1358,,
11/3/2020,"NOBLE","NOBLE COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,12,12,1,"YES",,233,604,2327,3164,,
11/3/2020,"NOBLE","NOBLE COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,12,12,2,"NO",,94,295,1006,1395,,
11/3/2020,"NOBLE","NOBLE COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,12,12,1,"YES",,218,611,2301,3130,,
11/3/2020,"NOBLE","NOBLE COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,12,12,2,"NO",,106,280,1014,1400,,
11/3/2020,"NOBLE","NOBLE COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,12,12,1,"YES",,220,604,2358,3182,,
11/3/2020,"NOBLE","NOBLE COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,12,12,2,"NO",,105,292,968,1365,,
11/3/2020,"NOBLE","NOBLE COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,12,12,1,"YES",,221,594,2276,3091,,
11/3/2020,"NOBLE","NOBLE COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,12,12,2,"NO",,98,290,1007,1395,,
11/3/2020,"NOBLE","NOBLE COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,12,12,1,"YES",,228,568,2211,3007,,
11/3/2020,"NOBLE","NOBLE COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,12,12,2,"NO",,90,317,1071,1478,,
11/3/2020,"NOBLE","NOBLE COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,12,12,1,"YES",,239,569,2194,3002,,
11/3/2020,"NOBLE","NOBLE COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,12,12,2,"NO",,80,315,1079,1474,,
11/3/2020,"NOBLE","NOBLE COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,12,12,1,"YES",,218,544,2205,2967,,
11/3/2020,"NOBLE","NOBLE COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,12,12,2,"NO",,100,339,1069,1508,,
