Election,Jurisdiction Name,Reporting County Name,DataEntry Jurisdiction Name,DataEntry Level Name,Office,Office Category,Ballot Order,Name on Ballot,Political Party,Total Votes
2016 General Election,Laporte,Laporte,Laporte,Locality,Laporte County Recorder,County Recorder,200,Earl Cunningham,Republican,0
2016 General Election,Lawrence,Lawrence,Lawrence,Locality,Lawrence County Recorder,County Recorder,200,Myron Rainey,Republican,13701
2016 General Election,Lawrence,Lawrence,Lawrence,Locality,Lawrence County Recorder,County Recorder,200,"Sophia ""Sophie"" Frazier",Democratic,4809
2016 General Election,Martin,Martin,Martin,Locality,Martin County Recorder,County Recorder,200,Gianna Gee Armstrong,Democratic,1479
2016 General Election,Martin,Martin,Martin,Locality,Martin County Recorder,County Recorder,200,Rhonda M Sanders,Republican,3204
2016 General Election,Miami,Miami,Miami,Locality,Miami County Recorder,County Recorder,200,Rhonda L Trexler,Republican,10774
2016 General Election,Montgomery,Montgomery,Montgomery,Locality,Montgomery County Recorder,County Recorder,200,Jennifer Bentley,Republican,0
2016 General Election,Morgan,Morgan,Morgan,Locality,Morgan County Recorder,County Recorder,200,Jana Gray,Republican,0
2016 General Election,Orange,Orange,Orange,Locality,Orange County Recorder,County Recorder,200,Sandy D Hill,Republican,5727
2016 General Election,Orange,Orange,Orange,Locality,Orange County Recorder,County Recorder,200,Vicki L Conrad,Democratic,2319
2016 General Election,Parke,Parke,Parke,Locality,Parke County Recorder,County Recorder,200,Mary Alice Gregg,Republican,0
2016 General Election,Parke,Parke,Parke,Locality,Parke County Recorder,County Recorder,200,Mike Strack,Democratic,0
2016 General Election,Perry,Perry,Perry,Locality,Perry County Recorder,County Recorder,200,Jane A James,Democratic,0
2016 General Election,Pulaski,Pulaski,Pulaski,Locality,Pulaski County Recorder,County Recorder,200,Shelia K Garling,Democratic,1804
2016 General Election,Pulaski,Pulaski,Pulaski,Locality,Pulaski County Recorder,County Recorder,200,Susan J (Sue) Fox,Republican,3436
2016 General Election,Ripley,Ripley,Ripley,Locality,Ripley County Recorder,County Recorder,200,Mary Ann Mccoy,Republican,10691
2016 General Election,Scott,Scott,Scott,Locality,Scott County Recorder,County Recorder,200,Annalee Harrison-Turley,Democratic,0
2016 General Election,Spencer,Spencer,Spencer,Locality,Spencer County Recorder,County Recorder,200,Cathy Boyd,Democratic,0
2016 General Election,Spencer,Spencer,Spencer,Locality,Spencer County Recorder,County Recorder,200,Vicki Brauns,Republican,0
2016 General Election,St. Joseph,St. Joseph,St. Joseph,Locality,St. Joseph County Recorder,County Recorder,200,Mary Beth Wisniewski,Democratic,55630
2016 General Election,St. Joseph,St. Joseph,St. Joseph,Locality,St. Joseph County Recorder,County Recorder,200,Michael W Castellon,Republican,47941
2016 General Election,Switzerland,Switzerland,Switzerland,Locality,Switzerland County Recorder,County Recorder,200,Nancy Brown Barker,Democratic,2414
2016 General Election,Tipton,Tipton,Tipton,Locality,Tipton County Recorder,County Recorder,200,Sheila D Hook,Republican,0
2016 General Election,Vigo,Vigo,Vigo,Locality,Vigo County Recorder,County Recorder,200,Michelle Renee Bales,Republican,17751
2016 General Election,Vigo,Vigo,Vigo,Locality,Vigo County Recorder,County Recorder,200,Stacee M (Joy) Todd,Democratic,19859
2016 General Election,Wells,Wells,Wells,Locality,Wells County Recorder,County Recorder,200,Carolyn Bertsch,Republican,0
2016 General Election,Wells,Wells,Wells,Locality,Wells County Recorder,County Recorder,200,Michael P Henderson,Democratic,0
2016 General Election,Allen,Allen,Allen,Locality,Allen County Treasurer,County Treasurer,210,William (Bill) Royce,Republican,0
2016 General Election,Benton,Benton,Benton,Locality,Benton County Treasurer,County Treasurer,210,Janet K Hasser,Republican,3189
2016 General Election,Blackford,Blackford,Blackford,Locality,Blackford County Treasurer,County Treasurer,210,Dana Turner,Democratic,3262
2016 General Election,Boone,Boone,Boone,Locality,Boone County Treasurer,County Treasurer,210,"Deborah S ""Debbie"" Ottinger",Republican,26793
2016 General Election,Brown,Brown,Brown,Locality,Brown County Treasurer,County Treasurer,210,Mary E Smith,Republican,6215
2016 General Election,Cass,Cass,Cass,Locality,Cass County Treasurer,County Treasurer,210,Kathy  Adair,Republican,0
2016 General Election,Crawford,Crawford,Crawford,Locality,Crawford County Treasurer,County Treasurer,210,Kelli Shelton Slaughterback,Democratic,0
2016 General Election,Crawford,Crawford,Crawford,Locality,Crawford County Treasurer,County Treasurer,210,Wendy N Marples,Republican,0
2016 General Election,Daviess,Daviess,Daviess,Locality,Daviess County Treasurer,County Treasurer,210,Elaine Wellman,Republican,8384
2016 General Election,Daviess,Daviess,Daviess,Locality,Daviess County Treasurer,County Treasurer,210,Wm Bill  Harder,Democratic,2129
2016 General Election,Dearborn,Dearborn,Dearborn,Locality,Dearborn County Treasurer,County Treasurer,210,Barbara J Scherzinger,Republican,7036
2016 General Election,Dearborn,Dearborn,Dearborn,Locality,Dearborn County Treasurer,County Treasurer,210,Phillip D Weaver,Republican,0
2016 General Election,Decatur,Decatur,Decatur,Locality,Decatur County Treasurer,County Treasurer,210,Mary Vail,Republican,9503
2016 General Election,Dekalb,Dekalb,Dekalb,Locality,Dekalb County Treasurer,County Treasurer,210,Sandra S Wilcox,Republican,14122
2016 General Election,Delaware,Delaware,Delaware,Locality,Delaware County Treasurer,County Treasurer,210,Ed Carroll,Republican,0
2016 General Election,Delaware,Delaware,Delaware,Locality,Delaware County Treasurer,County Treasurer,210,Gary Campbell,Democratic,0
2016 General Election,Dubois,Dubois,Dubois,Locality,Dubois County Treasurer,County Treasurer,210,"Cathy  ""Kitty"" Merkley",Republican,9882
2016 General Election,Dubois,Dubois,Dubois,Locality,Dubois County Treasurer,County Treasurer,210,Sheryl L Sendelweck,Democratic,9658
2016 General Election,Elkhart,Elkhart,Elkhart,Locality,Elkhart County Treasurer,County Treasurer,210,Gregory (Greg) Burtsfield,Democratic,0
2016 General Election,Elkhart,Elkhart,Elkhart,Locality,Elkhart County Treasurer,County Treasurer,210,Tina M Bontrager,Republican,0
2016 General Election,Fayette,Fayette,Fayette,Locality,Fayette County Treasurer,County Treasurer,210,Lavonda M Glover,Republican,5316
2016 General Election,Fayette,Fayette,Fayette,Locality,Fayette County Treasurer,County Treasurer,210,Tim Bentley,Democratic,3875
2016 General Election,Floyd,Floyd,Floyd,Locality,Floyd County Treasurer,County Treasurer,210,Ken  Brooks,Democratic,0
2016 General Election,Floyd,Floyd,Floyd,Locality,Floyd County Treasurer,County Treasurer,210,Lois N Endris,Republican,0
2016 General Election,Fountain,Fountain,Fountain,Locality,Fountain County Treasurer,County Treasurer,210,Colleen S Chambers,Republican,0
2016 General Election,Franklin,Franklin,Franklin,Locality,Franklin County Treasurer,County Treasurer,210,Stacey Loos- Johnson,Democratic,0
2016 General Election,Franklin,Franklin,Franklin,Locality,Franklin County Treasurer,County Treasurer,210,Veronica Voelker,Republican,0
2016 General Election,Fulton,Fulton,Fulton,Locality,Fulton County Treasurer,County Treasurer,210,Helen Durkes,Democratic,0
2016 General Election,Fulton,Fulton,Fulton,Locality,Fulton County Treasurer,County Treasurer,210,Katherine L Easterday,Republican,0
2016 General Election,Grant,Grant,Grant,Locality,Grant County Treasurer,County Treasurer,210,Barbara Stodghill,Democratic,9416
2016 General Election,Grant,Grant,Grant,Locality,Grant County Treasurer,County Treasurer,210,Sarah A. Melford,Republican,15112
2016 General Election,Greene,Greene,Greene,Locality,Greene County Treasurer,County Treasurer,210,Nicole Stahl,Republican,10631
2016 General Election,Hamilton,Hamilton,Hamilton,Locality,Hamilton County Treasurer,County Treasurer,210,Jennifer Templeton,Republican,0
2016 General Election,Hamilton,Hamilton,Hamilton,Locality,Hamilton County Treasurer,County Treasurer,210,Mark Bailey,Democratic,0
2016 General Election,Hancock,Hancock,Hancock,Locality,Hancock County Treasurer,County Treasurer,210,Janice D Silvey,Republican,29219
2016 General Election,Hendricks,Hendricks,Hendricks,Locality,Hendricks County Treasurer,County Treasurer,210,Shawn M Shelley,Republican,57524
2016 General Election,Howard,Howard,Howard,Locality,Howard County Treasurer,County Treasurer,210,Edward L Foster Sr.,Democratic,0
2016 General Election,Howard,Howard,Howard,Locality,Howard County Treasurer,County Treasurer,210,Weston M Reed,Republican,0
2016 General Election,Huntington,Huntington,Huntington,Locality,Huntington County Treasurer,County Treasurer,210,Paula Bonner Farley,Republican,12973
2016 General Election,Jackson,Jackson,Jackson,Locality,Jackson County Treasurer,County Treasurer,210,Roger D. Hurt,Republican,13942
2016 General Election,Jasper,Jasper,Jasper,Locality,Jasper County Treasurer,County Treasurer,210,Donya G Jordan,Republican,10712
2016 General Election,Jay,Jay,Jay,Locality,Jay County Treasurer,County Treasurer,210,Paula Alexander-Miller,Republican,0
2016 General Election,Jefferson,Jefferson,Jefferson,Locality,Jefferson County Treasurer,County Treasurer,210,Leigh K Koehler,Democratic,0
2016 General Election,Jefferson,Jefferson,Jefferson,Locality,Jefferson County Treasurer,County Treasurer,210,Melinda Hallgarth Klopp,Republican,0
2016 General Election,Jennings,Jennings,Jennings,Locality,Jennings County Treasurer,County Treasurer,210,Kitty Shepherd,Republican,7041
2016 General Election,Jennings,Jennings,Jennings,Locality,Jennings County Treasurer,County Treasurer,210,Sherri Poling Williams,Democratic,3820
2016 General Election,Johnson,Johnson,Johnson,Locality,Johnson County Treasurer,County Treasurer,210,Jessica Hoyt,Libertarian,12615
2016 General Election,Johnson,Johnson,Johnson,Locality,Johnson County Treasurer,County Treasurer,210,Michele Ann Graves,Republican,48570
2016 General Election,Knox,Knox,Knox,Locality,Knox County Treasurer,County Treasurer,210,Brenda Hall,Democratic,10399
2016 General Election,Kosciusko,Kosciusko,Kosciusko,Locality,Kosciusko County Treasurer,County Treasurer,210,Rhonda J Helser,Republican,0
2016 General Election,Lagrange,Lagrange,Lagrange,Locality,Lagrange County Treasurer,County Treasurer,210,Jamesi F Lemon,Republican,7930
2016 General Election,Laporte,Laporte,Laporte,Locality,Laporte County Treasurer,County Treasurer,210,Lynne F. Spevak,Democratic,0
2016 General Election,Lawrence,Lawrence,Lawrence,Locality,Lawrence County Treasurer,County Treasurer,210,Brianna Miller,Democratic,6234
2016 General Election,Lawrence,Lawrence,Lawrence,Locality,Lawrence County Treasurer,County Treasurer,210,Paula Stewart,Republican,12162
2016 General Election,Marion,Marion,Marion,Locality,Marion County Treasurer,County Treasurer,210,Christopher L Bowen,Libertarian,0
2016 General Election,Marion,Marion,Marion,Locality,Marion County Treasurer,County Treasurer,210,Claudia O Fuentes,Democratic,0
2016 General Election,Marion,Marion,Marion,Locality,Marion County Treasurer,County Treasurer,210,Danielle R Coulter,Republican,0
2016 General Election,Marshall,Marshall,Marshall,Locality,Marshall County Treasurer,County Treasurer,210,Angie Johnson Birchmeier,Republican,14259
2016 General Election,Martin,Martin,Martin,Locality,Martin County Treasurer,County Treasurer,210,Julie Fithian,Democratic,2076
2016 General Election,Martin,Martin,Martin,Locality,Martin County Treasurer,County Treasurer,210,Lori Carrico,Republican,2582
2016 General Election,Miami,Miami,Miami,Locality,Miami County Treasurer,County Treasurer,210,Annette Flora Phillippo,Republican,10427
2016 General Election,Monroe,Monroe,Monroe,Locality,Monroe County Treasurer,County Treasurer,210,Ann Collins,Republican,25562
2016 General Election,Monroe,Monroe,Monroe,Locality,Monroe County Treasurer,County Treasurer,210,Jessica Mcclellan,Democratic,30199
2016 General Election,Morgan,Morgan,Morgan,Locality,Morgan County Treasurer,County Treasurer,210,Julie Brittain - Minton,Republican,0
2016 General Election,Newton,Newton,Beaver 1,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,228
2016 General Election,Newton,Newton,Beaver 2,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,302
2016 General Election,Newton,Newton,Colfax,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,62
2016 General Election,Newton,Newton,Grant 1,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,219
2016 General Election,Newton,Newton,Grant 2,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,143
2016 General Election,Newton,Newton,Iroquois 1,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,147
2016 General Election,Newton,Newton,Iroquois 2,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,238
2016 General Election,Newton,Newton,Jackson,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,168
2016 General Election,Newton,Newton,Jefferson 1,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,219
2016 General Election,Newton,Newton,Jefferson 2,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,290
2016 General Election,Newton,Newton,Jefferson 3,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,173
2016 General Election,Newton,Newton,Lake 1,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,472
2016 General Election,Newton,Newton,Lake 2,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,371
2016 General Election,Newton,Newton,Lincoln 1,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,356
2016 General Election,Newton,Newton,Lincoln 2,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,532
2016 General Election,Newton,Newton,Lincoln 3,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,580
2016 General Election,Newton,Newton,Mcclellan,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,71
2016 General Election,Newton,Newton,Washington,Precinct,Newton County Treasurer,County Treasurer,210,Diane G Veld,Republican,137
2016 General Election,Noble,Noble,Noble,Locality,Noble County Treasurer,County Treasurer,210,Michele J Bricker,Republican,14069
2016 General Election,Ohio,Ohio,Ohio,Locality,Ohio County Treasurer,County Treasurer,210,Yvonne Walton,Republican,2378
2016 General Election,Orange,Orange,Orange,Locality,Orange County Treasurer,County Treasurer,210,Billie A Deel,Republican,6711
2016 General Election,Parke,Parke,Parke,Locality,Parke County Treasurer,County Treasurer,210,Laura Jean Fischer,Republican,0
2016 General Election,Parke,Parke,Parke,Locality,Parke County Treasurer,County Treasurer,210,Mary Jo Harkrider,Democratic,0
2016 General Election,Pike,Pike,Pike,Locality,Pike County Treasurer,County Treasurer,210,Marta Query,Republican,5086
2016 General Election,Porter,Porter,Porter,Locality,Porter County Treasurer,County Treasurer,210,Chuck Harris,Republican,0
2016 General Election,Porter,Porter,Porter,Locality,Porter County Treasurer,County Treasurer,210,Michelle  Clancy,Democratic,0
2016 General Election,Posey,Posey,Posey,Locality,Posey County Treasurer,County Treasurer,210,Bre Johnson,Democratic,4183
2016 General Election,Posey,Posey,Posey,Locality,Posey County Treasurer,County Treasurer,210,Justin W White,Republican,8014
2016 General Election,Pulaski,Pulaski,Pulaski,Locality,Pulaski County Treasurer,County Treasurer,210,Lynette Wilder,Republican,4323
2016 General Election,Putnam,Putnam,Putnam,Locality,Putnam County Treasurer,County Treasurer,210,Kathy Minnick,Republican,12140
2016 General Election,Ripley,Ripley,Ripley,Locality,Ripley County Treasurer,County Treasurer,210,Amy R. Copeland,Republican,10670
2016 General Election,Rush,Rush,Rush,Locality,Rush County Treasurer,County Treasurer,210,"Cindra ""Cindy"" Humphrey",Republican,6158
2016 General Election,Scott,Scott,Scott,Locality,Scott County Treasurer,County Treasurer,210,Sheryl Jent,Democratic,0
2016 General Election,Spencer,Spencer,Spencer,Locality,Spencer County Treasurer,County Treasurer,210,Sharon Dugas,Democratic,0
2016 General Election,Spencer,Spencer,Spencer,Locality,Spencer County Treasurer,County Treasurer,210,Susan Kirkpatrick Harris,Republican,0
